Location,Sea level [mm],Date
Helsinki Kaivopuisto,76.125,1979-08-14
Helsinki Kaivopuisto,18.458333333333332,1979-08-15
Helsinki Kaivopuisto,-20.666666666666668,1979-08-16
Helsinki Kaivopuisto,-13.875,1979-08-17
Helsinki Kaivopuisto,-53.041666666666664,1979-08-18
Helsinki Kaivopuisto,-62.208333333333336,1979-08-19
Helsinki Kaivopuisto,-48.416666666666664,1979-08-20
Helsinki Kaivopuisto,23.333333333333332,1979-08-21
Helsinki Kaivopuisto,73.5,1979-08-22
Helsinki Kaivopuisto,3.75,1979-08-23
Helsinki Kaivopuisto,-34.25,1979-08-24
Helsinki Kaivopuisto,-99.375,1979-08-25
Helsinki Kaivopuisto,-7.666666666666667,1979-08-26
Helsinki Kaivopuisto,198.29166666666666,1979-08-27
Helsinki Kaivopuisto,143.375,1979-08-28
Helsinki Kaivopuisto,238.16666666666666,1979-08-29
Helsinki Kaivopuisto,248.04166666666666,1979-08-30
Helsinki Kaivopuisto,231.29166666666666,1979-08-31
Helsinki Kaivopuisto,167.58333333333334,1979-09-01
Helsinki Kaivopuisto,144.29166666666666,1979-09-02
Helsinki Kaivopuisto,73.875,1979-09-03
Helsinki Kaivopuisto,100.16666666666667,1979-09-04
Helsinki Kaivopuisto,186.375,1979-09-05
Helsinki Kaivopuisto,165.33333333333334,1979-09-06
Helsinki Kaivopuisto,87.625,1979-09-07
Helsinki Kaivopuisto,44.0,1979-09-08
Helsinki Kaivopuisto,29.583333333333332,1979-09-09
Helsinki Kaivopuisto,64.875,1979-09-10
Helsinki Kaivopuisto,205.45833333333334,1979-09-11
Helsinki Kaivopuisto,392.625,1979-09-12
Helsinki Kaivopuisto,308.0,1979-09-13
Helsinki Kaivopuisto,576.2083333333334,1979-09-14
Helsinki Kaivopuisto,240.91666666666666,1979-09-15
Helsinki Kaivopuisto,345.5833333333333,1979-09-16
Helsinki Kaivopuisto,393.0833333333333,1979-09-17
Helsinki Kaivopuisto,382.1666666666667,1979-09-18
Helsinki Kaivopuisto,519.6666666666666,1979-09-19
Helsinki Kaivopuisto,433.2083333333333,1979-09-20
Helsinki Kaivopuisto,389.4166666666667,1979-09-21
Helsinki Kaivopuisto,405.9583333333333,1979-09-22
Helsinki Kaivopuisto,350.625,1979-09-23
Helsinki Kaivopuisto,286.6666666666667,1979-09-24
Helsinki Kaivopuisto,224.66666666666666,1979-09-25
Helsinki Kaivopuisto,275.875,1979-09-26
Helsinki Kaivopuisto,331.25,1979-09-27
Helsinki Kaivopuisto,423.9166666666667,1979-09-28
Helsinki Kaivopuisto,405.5833333333333,1979-09-29
Helsinki Kaivopuisto,359.3333333333333,1979-09-30
Helsinki Kaivopuisto,235.70833333333334,1979-10-01
Helsinki Kaivopuisto,171.33333333333334,1979-10-02
Helsinki Kaivopuisto,228.33333333333334,1979-10-03
Helsinki Kaivopuisto,191.54166666666666,1979-10-04
Helsinki Kaivopuisto,-36.0,1979-10-05
Helsinki Kaivopuisto,50.583333333333336,1979-10-06
Helsinki Kaivopuisto,95.33333333333333,1979-10-07
Helsinki Kaivopuisto,-47.416666666666664,1979-10-08
Helsinki Kaivopuisto,1.2083333333333333,1979-10-09
Helsinki Kaivopuisto,-4.958333333333333,1979-10-10
Helsinki Kaivopuisto,-37.666666666666664,1979-10-11
Helsinki Kaivopuisto,-34.333333333333336,1979-10-12
Helsinki Kaivopuisto,-33.375,1979-10-13
Helsinki Kaivopuisto,-58.75,1979-10-14
Helsinki Kaivopuisto,-11.083333333333334,1979-10-15
Helsinki Kaivopuisto,-6.791666666666667,1979-10-16
Helsinki Kaivopuisto,133.04166666666666,1979-10-17
Helsinki Kaivopuisto,89.95833333333333,1979-10-18
Helsinki Kaivopuisto,80.875,1979-10-19
Helsinki Kaivopuisto,265.0,1979-10-20
Helsinki Kaivopuisto,246.20833333333334,1979-10-21
Helsinki Kaivopuisto,146.66666666666666,1979-10-22
Helsinki Kaivopuisto,203.45833333333334,1979-10-23
Helsinki Kaivopuisto,49.5,1979-10-24
Helsinki Kaivopuisto,55.333333333333336,1979-10-25
Helsinki Kaivopuisto,17.541666666666668,1979-10-26
Helsinki Kaivopuisto,-87.45833333333333,1979-10-27
Helsinki Kaivopuisto,-165.08,1979-10-28
Helsinki Kaivopuisto,-203.79166666666666,1979-10-29
Helsinki Kaivopuisto,-267.9166666666667,1979-10-30
Helsinki Kaivopuisto,-326.2083333333333,1979-10-31
Helsinki Kaivopuisto,-365.7083333333333,1979-11-01
Helsinki Kaivopuisto,-355.625,1979-11-02
Helsinki Kaivopuisto,-328.2916666666667,1979-11-03
Helsinki Kaivopuisto,-76.08333333333333,1979-11-04
Helsinki Kaivopuisto,-234.625,1979-11-05
Helsinki Kaivopuisto,-114.45833333333333,1979-11-06
Helsinki Kaivopuisto,-188.45833333333334,1979-11-07
Helsinki Kaivopuisto,23.583333333333332,1979-11-08
Helsinki Kaivopuisto,24.666666666666668,1979-11-09
Helsinki Kaivopuisto,86.45833333333333,1979-11-10
Helsinki Kaivopuisto,102.66666666666667,1979-11-11
Helsinki Kaivopuisto,117.58333333333333,1979-11-12
Helsinki Kaivopuisto,-7.166666666666667,1979-11-13
Helsinki Kaivopuisto,91.08333333333333,1979-11-14
Helsinki Kaivopuisto,11.416666666666666,1979-11-15
Helsinki Kaivopuisto,-119.79166666666667,1979-11-16
Helsinki Kaivopuisto,170.79166666666666,1979-11-17
Helsinki Kaivopuisto,-57.041666666666664,1979-11-18
Helsinki Kaivopuisto,-47.333333333333336,1979-11-19
Helsinki Kaivopuisto,-21.583333333333332,1979-11-20
Helsinki Kaivopuisto,21.666666666666668,1979-11-21
Helsinki Kaivopuisto,104.70833333333333,1979-11-22
Helsinki Kaivopuisto,207.66666666666666,1979-11-23
Helsinki Kaivopuisto,175.41666666666666,1979-11-24
Helsinki Kaivopuisto,185.625,1979-11-25
Helsinki Kaivopuisto,478.625,1979-11-26
Helsinki Kaivopuisto,237.375,1979-11-27
Helsinki Kaivopuisto,313.625,1979-11-28
Helsinki Kaivopuisto,198.5,1979-11-29
Helsinki Kaivopuisto,387.25,1979-11-30
Helsinki Kaivopuisto,252.75,1979-12-01
Helsinki Kaivopuisto,360.4583333333333,1979-12-02
Helsinki Kaivopuisto,399.25,1979-12-03
Helsinki Kaivopuisto,416.3333333333333,1979-12-04
Helsinki Kaivopuisto,596.7916666666666,1979-12-05
Helsinki Kaivopuisto,568.125,1979-12-06
Helsinki Kaivopuisto,527.0,1979-12-07
Helsinki Kaivopuisto,417.2916666666667,1979-12-08
Helsinki Kaivopuisto,479.0,1979-12-09
Helsinki Kaivopuisto,250.91666666666666,1979-12-10
Helsinki Kaivopuisto,127.70833333333333,1979-12-11
Helsinki Kaivopuisto,194.54166666666666,1979-12-12
Helsinki Kaivopuisto,226.95833333333334,1979-12-13
Helsinki Kaivopuisto,98.95833333333333,1979-12-14
Helsinki Kaivopuisto,123.04166666666667,1979-12-15
Helsinki Kaivopuisto,68.58333333333333,1979-12-16
Helsinki Kaivopuisto,208.5,1979-12-17
Helsinki Kaivopuisto,245.91666666666666,1979-12-18
Helsinki Kaivopuisto,149.95833333333334,1979-12-19
Helsinki Kaivopuisto,156.375,1979-12-20
Helsinki Kaivopuisto,86.58333333333333,1979-12-21
Helsinki Kaivopuisto,47.833333333333336,1979-12-22
Helsinki Kaivopuisto,-11.166666666666666,1979-12-23
Helsinki Kaivopuisto,19.75,1979-12-24
Helsinki Kaivopuisto,6.708333333333333,1979-12-25
Helsinki Kaivopuisto,67.25,1979-12-26
Helsinki Kaivopuisto,183.91666666666666,1979-12-27
Helsinki Kaivopuisto,146.58333333333334,1979-12-28
Helsinki Kaivopuisto,-64.29166666666667,1979-12-29
Helsinki Kaivopuisto,-26.833333333333332,1979-12-30
Helsinki Kaivopuisto,-43.291666666666664,1979-12-31
Helsinki Kaivopuisto,28.5,1980-01-01
Helsinki Kaivopuisto,-17.666666666666668,1980-01-02
Helsinki Kaivopuisto,93.875,1980-01-03
Helsinki Kaivopuisto,157.33333333333334,1980-01-04
Helsinki Kaivopuisto,-3.75,1980-01-05
Helsinki Kaivopuisto,-59.375,1980-01-06
Helsinki Kaivopuisto,-106.95833333333333,1980-01-07
Helsinki Kaivopuisto,-58.416666666666664,1980-01-08
Helsinki Kaivopuisto,-94.25,1980-01-09
Helsinki Kaivopuisto,-164.91666666666666,1980-01-10
Helsinki Kaivopuisto,-136.04166666666666,1980-01-11
Helsinki Kaivopuisto,-110.0,1980-01-12
Helsinki Kaivopuisto,-14.541666666666666,1980-01-13
Helsinki Kaivopuisto,8.875,1980-01-14
Helsinki Kaivopuisto,-52.333333333333336,1980-01-15
Helsinki Kaivopuisto,-114.16666666666667,1980-01-16
Helsinki Kaivopuisto,19.125,1980-01-17
Helsinki Kaivopuisto,-37.333333333333336,1980-01-18
Helsinki Kaivopuisto,-102.29166666666667,1980-01-19
Helsinki Kaivopuisto,-162.70833333333334,1980-01-20
Helsinki Kaivopuisto,-200.75,1980-01-21
Helsinki Kaivopuisto,-257.0833333333333,1980-01-22
Helsinki Kaivopuisto,-286.7916666666667,1980-01-23
Helsinki Kaivopuisto,-361.8333333333333,1980-01-24
Helsinki Kaivopuisto,-296.7083333333333,1980-01-25
Helsinki Kaivopuisto,-183.20833333333334,1980-01-26
Helsinki Kaivopuisto,-250.83333333333334,1980-01-27
Helsinki Kaivopuisto,-131.91666666666666,1980-01-28
Helsinki Kaivopuisto,-47.958333333333336,1980-01-29
Helsinki Kaivopuisto,-186.70833333333334,1980-01-30
Helsinki Kaivopuisto,-280.375,1980-01-31
Helsinki Kaivopuisto,-349.9583333333333,1980-02-01
Helsinki Kaivopuisto,35.708333333333336,1980-02-02
Helsinki Kaivopuisto,-164.41666666666666,1980-02-03
Helsinki Kaivopuisto,-57.375,1980-02-04
Helsinki Kaivopuisto,-121.79166666666667,1980-02-05
Helsinki Kaivopuisto,-301.875,1980-02-06
Helsinki Kaivopuisto,-200.75,1980-02-07
Helsinki Kaivopuisto,-217.54166666666666,1980-02-08
Helsinki Kaivopuisto,-238.70833333333334,1980-02-09
Helsinki Kaivopuisto,-329.625,1980-02-10
Helsinki Kaivopuisto,-358.6666666666667,1980-02-11
Helsinki Kaivopuisto,-344.0416666666667,1980-02-12
Helsinki Kaivopuisto,-242.45833333333334,1980-02-13
Helsinki Kaivopuisto,-162.20833333333334,1980-02-14
Helsinki Kaivopuisto,-174.375,1980-02-15
Helsinki Kaivopuisto,-141.33333333333334,1980-02-16
Helsinki Kaivopuisto,-195.58333333333334,1980-02-17
Helsinki Kaivopuisto,-169.875,1980-02-18
Helsinki Kaivopuisto,-111.83333333333333,1980-02-19
Helsinki Kaivopuisto,-189.16666666666666,1980-02-20
Helsinki Kaivopuisto,-264.2083333333333,1980-02-21
Helsinki Kaivopuisto,-292.3333333333333,1980-02-22
Helsinki Kaivopuisto,-301.4166666666667,1980-02-23
Helsinki Kaivopuisto,-334.4583333333333,1980-02-24
Helsinki Kaivopuisto,-374.8333333333333,1980-02-25
Helsinki Kaivopuisto,-380.4166666666667,1980-02-26
Helsinki Kaivopuisto,-340.5833333333333,1980-02-27
Helsinki Kaivopuisto,-227.79166666666666,1980-02-28
Helsinki Kaivopuisto,-271.4583333333333,1980-02-29
Helsinki Kaivopuisto,-172.54166666666666,1980-03-01
Helsinki Kaivopuisto,-58.041666666666664,1980-03-02
Helsinki Kaivopuisto,-196.5,1980-03-03
Helsinki Kaivopuisto,-44.125,1980-03-04
Helsinki Kaivopuisto,18.458333333333332,1980-03-05
Helsinki Kaivopuisto,-56.791666666666664,1980-03-06
Helsinki Kaivopuisto,-248.08333333333334,1980-03-07
Helsinki Kaivopuisto,-276.6666666666667,1980-03-08
Helsinki Kaivopuisto,-299.4583333333333,1980-03-09
Helsinki Kaivopuisto,-283.4583333333333,1980-03-10
Helsinki Kaivopuisto,-355.375,1980-03-11
Helsinki Kaivopuisto,-255.25,1980-03-12
Helsinki Kaivopuisto,-347.2916666666667,1980-03-13
Helsinki Kaivopuisto,-404.2916666666667,1980-03-14
Helsinki Kaivopuisto,-408.5416666666667,1980-03-15
Helsinki Kaivopuisto,-422.4166666666667,1980-03-16
Helsinki Kaivopuisto,-468.0,1980-03-17
Helsinki Kaivopuisto,-601.0833333333334,1980-03-18
Helsinki Kaivopuisto,-501.2916666666667,1980-03-19
Helsinki Kaivopuisto,-513.2083333333334,1980-03-20
Helsinki Kaivopuisto,-564.4166666666666,1980-03-21
Helsinki Kaivopuisto,-575.9166666666666,1980-03-22
Helsinki Kaivopuisto,-600.4166666666666,1980-03-23
Helsinki Kaivopuisto,-633.7083333333334,1980-03-24
Helsinki Kaivopuisto,-639.0416666666666,1980-03-25
Helsinki Kaivopuisto,-674.9166666666666,1980-03-26
Helsinki Kaivopuisto,-628.2916666666666,1980-03-27
Helsinki Kaivopuisto,-666.0833333333334,1980-03-28
Helsinki Kaivopuisto,-646.3333333333334,1980-03-29
Helsinki Kaivopuisto,-589.5217391304348,1980-03-30
Helsinki Kaivopuisto,-447.25,1980-03-31
Helsinki Kaivopuisto,-435.7916666666667,1980-04-01
Helsinki Kaivopuisto,-444.8333333333333,1980-04-02
Helsinki Kaivopuisto,-431.9583333333333,1980-04-03
Helsinki Kaivopuisto,-342.9166666666667,1980-04-04
Helsinki Kaivopuisto,-314.0,1980-04-05
Helsinki Kaivopuisto,-253.125,1980-04-06
Helsinki Kaivopuisto,-261.6666666666667,1980-04-07
Helsinki Kaivopuisto,-247.66666666666666,1980-04-08
Helsinki Kaivopuisto,-237.375,1980-04-09
Helsinki Kaivopuisto,-121.66666666666667,1980-04-10
Helsinki Kaivopuisto,-124.20833333333333,1980-04-11
Helsinki Kaivopuisto,-78.75,1980-04-12
Helsinki Kaivopuisto,-88.20833333333333,1980-04-13
Helsinki Kaivopuisto,-124.95833333333333,1980-04-14
Helsinki Kaivopuisto,-157.70833333333334,1980-04-15
Helsinki Kaivopuisto,-150.875,1980-04-16
Helsinki Kaivopuisto,-178.5,1980-04-17
Helsinki Kaivopuisto,-129.08333333333334,1980-04-18
Helsinki Kaivopuisto,-71.29166666666667,1980-04-19
Helsinki Kaivopuisto,70.20833333333333,1980-04-20
Helsinki Kaivopuisto,134.25,1980-04-21
Helsinki Kaivopuisto,0.20833333333333334,1980-04-22
Helsinki Kaivopuisto,-70.20833333333333,1980-04-23
Helsinki Kaivopuisto,-80.375,1980-04-24
Helsinki Kaivopuisto,-40.125,1980-04-25
Helsinki Kaivopuisto,-5.875,1980-04-26
Helsinki Kaivopuisto,-37.75,1980-04-27
Helsinki Kaivopuisto,-103.125,1980-04-28
Helsinki Kaivopuisto,-73.29166666666667,1980-04-29
Helsinki Kaivopuisto,-34.375,1980-04-30
Helsinki Kaivopuisto,-88.75,1980-05-01
Helsinki Kaivopuisto,-159.29166666666666,1980-05-02
Helsinki Kaivopuisto,-164.625,1980-05-03
Helsinki Kaivopuisto,-202.45833333333334,1980-05-04
Helsinki Kaivopuisto,-188.04166666666666,1980-05-05
Helsinki Kaivopuisto,-148.04166666666666,1980-05-06
Helsinki Kaivopuisto,-260.5833333333333,1980-05-07
Helsinki Kaivopuisto,-249.91666666666666,1980-05-08
Helsinki Kaivopuisto,-116.66666666666667,1980-05-09
Helsinki Kaivopuisto,-66.625,1980-05-10
Helsinki Kaivopuisto,-75.04166666666667,1980-05-11
Helsinki Kaivopuisto,-89.75,1980-05-12
Helsinki Kaivopuisto,-170.875,1980-05-13
Helsinki Kaivopuisto,-154.75,1980-05-14
Helsinki Kaivopuisto,-178.20833333333334,1980-05-15
Helsinki Kaivopuisto,-167.25,1980-05-16
Helsinki Kaivopuisto,-198.54166666666666,1980-05-17
Helsinki Kaivopuisto,-169.04166666666666,1980-05-18
Helsinki Kaivopuisto,-264.2916666666667,1980-05-19
Helsinki Kaivopuisto,-247.58333333333334,1980-05-20
Helsinki Kaivopuisto,-281.5,1980-05-21
Helsinki Kaivopuisto,-247.58333333333334,1980-05-22
Helsinki Kaivopuisto,-180.04166666666666,1980-05-23
Helsinki Kaivopuisto,-210.0,1980-05-24
Helsinki Kaivopuisto,-214.29166666666666,1980-05-25
Helsinki Kaivopuisto,-179.75,1980-05-26
Helsinki Kaivopuisto,-127.54166666666667,1980-05-27
Helsinki Kaivopuisto,-203.625,1980-05-28
Helsinki Kaivopuisto,-266.625,1980-05-29
Helsinki Kaivopuisto,-241.58333333333334,1980-05-30
Helsinki Kaivopuisto,-160.04166666666666,1980-05-31
Helsinki Kaivopuisto,-195.54166666666666,1980-06-01
Helsinki Kaivopuisto,-108.25,1980-06-02
Helsinki Kaivopuisto,-35.291666666666664,1980-06-03
Helsinki Kaivopuisto,-35.375,1980-06-04
Helsinki Kaivopuisto,-32.0,1980-06-05
Helsinki Kaivopuisto,-34.75,1980-06-06
Helsinki Kaivopuisto,-70.41666666666667,1980-06-07
Helsinki Kaivopuisto,-95.29166666666667,1980-06-08
Helsinki Kaivopuisto,-123.75,1980-06-09
Helsinki Kaivopuisto,-157.70833333333334,1980-06-10
Helsinki Kaivopuisto,-147.95833333333334,1980-06-11
Helsinki Kaivopuisto,-124.16666666666667,1980-06-12
Helsinki Kaivopuisto,-100.875,1980-06-13
Helsinki Kaivopuisto,-164.5,1980-06-14
Helsinki Kaivopuisto,-238.83333333333334,1980-06-15
Helsinki Kaivopuisto,-240.58333333333334,1980-06-16
Helsinki Kaivopuisto,-223.04166666666666,1980-06-17
Helsinki Kaivopuisto,-234.29166666666666,1980-06-18
Helsinki Kaivopuisto,-206.33333333333334,1980-06-19
Helsinki Kaivopuisto,-183.75,1980-06-20
Helsinki Kaivopuisto,-77.25,1980-06-21
Helsinki Kaivopuisto,-164.91666666666666,1980-06-22
Helsinki Kaivopuisto,-131.16666666666666,1980-06-23
Helsinki Kaivopuisto,-127.54166666666667,1980-06-24
Helsinki Kaivopuisto,-7.25,1980-06-25
Helsinki Kaivopuisto,-55.583333333333336,1980-06-26
Helsinki Kaivopuisto,29.125,1980-06-27
Helsinki Kaivopuisto,62.041666666666664,1980-06-28
Helsinki Kaivopuisto,-19.208333333333332,1980-06-29
Helsinki Kaivopuisto,25.041666666666668,1980-06-30
Helsinki Kaivopuisto,33.708333333333336,1980-07-01
Helsinki Kaivopuisto,-8.375,1980-07-02
Helsinki Kaivopuisto,-22.041666666666668,1980-07-03
Helsinki Kaivopuisto,-26.125,1980-07-04
Helsinki Kaivopuisto,-36.833333333333336,1980-07-05
Helsinki Kaivopuisto,-34.541666666666664,1980-07-06
Helsinki Kaivopuisto,-7.083333333333333,1980-07-07
Helsinki Kaivopuisto,-46.583333333333336,1980-07-08
Helsinki Kaivopuisto,-108.375,1980-07-09
Helsinki Kaivopuisto,-170.45833333333334,1980-07-10
Helsinki Kaivopuisto,-112.0,1980-07-11
Helsinki Kaivopuisto,12.166666666666666,1980-07-12
Helsinki Kaivopuisto,-36.5,1980-07-13
Helsinki Kaivopuisto,-44.125,1980-07-14
Helsinki Kaivopuisto,-38.25,1980-07-15
Helsinki Kaivopuisto,-79.79166666666667,1980-07-16
Helsinki Kaivopuisto,66.29166666666667,1980-07-17
Helsinki Kaivopuisto,170.33333333333334,1980-07-18
Helsinki Kaivopuisto,141.33333333333334,1980-07-19
Helsinki Kaivopuisto,79.79166666666667,1980-07-20
Helsinki Kaivopuisto,3.5,1980-07-21
Helsinki Kaivopuisto,29.625,1980-07-22
Helsinki Kaivopuisto,105.16666666666667,1980-07-23
Helsinki Kaivopuisto,39.125,1980-07-24
Helsinki Kaivopuisto,25.583333333333332,1980-07-25
Helsinki Kaivopuisto,-21.041666666666668,1980-07-26
Helsinki Kaivopuisto,-67.625,1980-07-27
Helsinki Kaivopuisto,-85.95833333333333,1980-07-28
Helsinki Kaivopuisto,-109.04166666666667,1980-07-29
Helsinki Kaivopuisto,-127.95833333333333,1980-07-30
Helsinki Kaivopuisto,-126.58333333333333,1980-07-31
Helsinki Kaivopuisto,-140.91666666666666,1980-08-01
Helsinki Kaivopuisto,-142.375,1980-08-02
Helsinki Kaivopuisto,-141.70833333333334,1980-08-03
Helsinki Kaivopuisto,-167.66666666666666,1980-08-04
Helsinki Kaivopuisto,-89.5,1980-08-05
Helsinki Kaivopuisto,-33.291666666666664,1980-08-06
Helsinki Kaivopuisto,9.583333333333334,1980-08-07
Helsinki Kaivopuisto,97.625,1980-08-08
Helsinki Kaivopuisto,92.95833333333333,1980-08-09
Helsinki Kaivopuisto,126.66666666666667,1980-08-10
Helsinki Kaivopuisto,115.70833333333333,1980-08-11
Helsinki Kaivopuisto,67.95833333333333,1980-08-12
Helsinki Kaivopuisto,9.833333333333334,1980-08-13
Helsinki Kaivopuisto,16.708333333333332,1980-08-14
Helsinki Kaivopuisto,-38.375,1980-08-15
Helsinki Kaivopuisto,-93.54166666666667,1980-08-16
Helsinki Kaivopuisto,-120.70833333333333,1980-08-17
Helsinki Kaivopuisto,-136.70833333333334,1980-08-18
Helsinki Kaivopuisto,-128.29166666666666,1980-08-19
Helsinki Kaivopuisto,-114.41666666666667,1980-08-20
Helsinki Kaivopuisto,16.166666666666668,1980-08-21
Helsinki Kaivopuisto,97.66666666666667,1980-08-22
Helsinki Kaivopuisto,107.375,1980-08-23
Helsinki Kaivopuisto,168.91666666666666,1980-08-24
Helsinki Kaivopuisto,127.875,1980-08-25
Helsinki Kaivopuisto,140.33333333333334,1980-08-26
Helsinki Kaivopuisto,117.875,1980-08-27
Helsinki Kaivopuisto,124.875,1980-08-28
Helsinki Kaivopuisto,129.58333333333334,1980-08-29
Helsinki Kaivopuisto,137.75,1980-08-30
Helsinki Kaivopuisto,-50.75,1980-08-31
Helsinki Kaivopuisto,-30.916666666666668,1980-09-01
Helsinki Kaivopuisto,72.95833333333333,1980-09-02
Helsinki Kaivopuisto,101.75,1980-09-03
Helsinki Kaivopuisto,34.5,1980-09-04
Helsinki Kaivopuisto,29.041666666666668,1980-09-05
Helsinki Kaivopuisto,7.291666666666667,1980-09-06
Helsinki Kaivopuisto,59.708333333333336,1980-09-07
Helsinki Kaivopuisto,98.83333333333333,1980-09-08
Helsinki Kaivopuisto,-18.083333333333332,1980-09-09
Helsinki Kaivopuisto,129.375,1980-09-10
Helsinki Kaivopuisto,41.833333333333336,1980-09-11
Helsinki Kaivopuisto,44.25,1980-09-12
Helsinki Kaivopuisto,121.54166666666667,1980-09-13
Helsinki Kaivopuisto,240.125,1980-09-14
Helsinki Kaivopuisto,245.75,1980-09-15
Helsinki Kaivopuisto,231.375,1980-09-16
Helsinki Kaivopuisto,161.83333333333334,1980-09-17
Helsinki Kaivopuisto,108.45833333333333,1980-09-18
Helsinki Kaivopuisto,161.95833333333334,1980-09-19
Helsinki Kaivopuisto,158.0,1980-09-20
Helsinki Kaivopuisto,122.625,1980-09-21
Helsinki Kaivopuisto,72.66666666666667,1980-09-22
Helsinki Kaivopuisto,110.5,1980-09-23
Helsinki Kaivopuisto,10.416666666666666,1980-09-24
Helsinki Kaivopuisto,-2.5,1980-09-25
Helsinki Kaivopuisto,26.916666666666668,1980-09-26
Helsinki Kaivopuisto,-4.083333333333333,1980-09-27
Helsinki Kaivopuisto,-0.7083333333333334,1980-09-28
Helsinki Kaivopuisto,-28.0,1980-09-29
Helsinki Kaivopuisto,-7.833333333333333,1980-09-30
Helsinki Kaivopuisto,11.75,1980-10-01
Helsinki Kaivopuisto,228.70833333333334,1980-10-02
Helsinki Kaivopuisto,120.875,1980-10-03
Helsinki Kaivopuisto,193.04166666666666,1980-10-04
Helsinki Kaivopuisto,93.41666666666667,1980-10-05
Helsinki Kaivopuisto,110.875,1980-10-06
Helsinki Kaivopuisto,147.66666666666666,1980-10-07
Helsinki Kaivopuisto,215.91666666666666,1980-10-08
Helsinki Kaivopuisto,227.0,1980-10-09
Helsinki Kaivopuisto,221.66666666666666,1980-10-10
Helsinki Kaivopuisto,39.416666666666664,1980-10-11
Helsinki Kaivopuisto,299.75,1980-10-12
Helsinki Kaivopuisto,164.125,1980-10-13
Helsinki Kaivopuisto,147.95833333333334,1980-10-14
Helsinki Kaivopuisto,236.08333333333334,1980-10-15
Helsinki Kaivopuisto,370.7083333333333,1980-10-16
Helsinki Kaivopuisto,156.66666666666666,1980-10-17
Helsinki Kaivopuisto,120.20833333333333,1980-10-18
Helsinki Kaivopuisto,208.20833333333334,1980-10-19
Helsinki Kaivopuisto,310.25,1980-10-20
Helsinki Kaivopuisto,302.7083333333333,1980-10-21
Helsinki Kaivopuisto,293.7916666666667,1980-10-22
